candidate_id,test_id,anonymous_label,run_1_pass,run_1_critical_error,run_1_error_type,run_1_correctness,run_1_relevance,run_1_completeness,run_1_pedagogical_quality,run_1_grounding_consistency,run_1_overall_score,run_2_pass,run_2_critical_error,run_2_error_type,run_2_correctness,run_2_relevance,run_2_completeness,run_2_pedagogical_quality,run_2_grounding_consistency,run_2_overall_score,run_3_pass,run_3_critical_error,run_3_error_type,run_3_correctness,run_3_relevance,run_3_completeness,run_3_pedagogical_quality,run_3_grounding_consistency,run_3_overall_score,pass_count,majority_pass,unanimous_decision,critical_error_count,any_critical_error,mean_correctness,stdev_correctness,mean_relevance,stdev_relevance,mean_completeness,stdev_completeness,mean_pedagogical_quality,stdev_pedagogical_quality,mean_grounding_consistency,stdev_grounding_consistency,mean_overall_score,stdev_overall_score,system_name,operational_complete,end_to_end_success
T053-A,T053,A,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,False,none,4.0,4.0,3.0,3.0,4.0,3.6,False,False,none,4.0,4.0,3.0,3.0,4.0,3.6,0,False,True,1,True,3.3333333333333335,1.1547005383792515,3.3333333333333335,1.1547005383792515,2.6666666666666665,0.5773502691896257,2.6666666666666665,0.5773502691896257,3.3333333333333335,1.1547005383792515,3.066666666666667,0.9237604307034013,Manager Without Recovery,True,False
T053-B,T053,B,False,True,non_answer,1.0,1.0,1.0,1.0,1.0,1.0,False,True,non_answer,1.0,1.0,1.0,1.0,1.0,1.0,False,True,non_answer,1.0,1.0,1.0,1.0,1.0,1.0,0,False,True,3,True,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Full Manager,True,False
T053-C,T053,C,False,True,factual_error,2.0,2.0,3.0,2.0,2.0,2.2,False,True,factual_error,2.0,2.0,3.0,2.0,2.0,2.2,False,True,factual_error,2.0,2.0,2.0,2.0,2.0,2.0,0,False,True,3,True,2.0,0.0,2.0,0.0,2.6666666666666665,0.5773502691896257,2.0,0.0,2.0,0.0,2.1333333333333333,0.11547005383792526,Direct LLM,True,False
T053-D,T053,D,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,True,False,none,4.0,5.0,4.0,4.0,4.0,4.2,3,True,True,0,False,4.0,0.0,4.333333333333333,0.5773502691896257,4.0,0.0,4.0,0.0,4.0,0.0,4.066666666666666,0.11547005383792526,Basic Tool Use,True,True
T054-A,T054,A,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Full Manager,True,True
T054-B,T054,B,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Direct LLM,True,True
T054-C,T054,C,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Manager Without Recovery,True,True
T054-D,T054,D,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Basic Tool Use,True,True
T055-A,T055,A,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,4.0,4.0,5.0,4.6,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,5.0,0.0,4.866666666666666,0.23094010767585052,Manager Without Recovery,True,True
T055-B,T055,B,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,False,True,calculation_error,3.0,3.0,4.0,3.0,3.0,3.2,False,True,calculation_error,2.0,3.0,3.0,2.0,2.0,2.4,1,False,False,2,True,3.0,1.0,3.3333333333333335,0.5773502691896257,3.6666666666666665,0.5773502691896257,3.0,1.0,3.0,1.0,3.2,0.8,Direct LLM,True,False
T055-C,T055,C,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,4.0,4.0,5.0,4.6,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,5.0,0.0,4.866666666666666,0.23094010767585052,Full Manager,True,True
T055-D,T055,D,True,False,none,5.0,5.0,4.0,4.0,5.0,4.6,True,False,none,5.0,5.0,4.0,4.0,4.0,4.4,True,False,none,5.0,5.0,4.0,4.0,5.0,4.6,3,True,True,0,False,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,4.666666666666667,0.5773502691896257,4.533333333333333,0.11547005383792475,Basic Tool Use,True,True
T056-A,T056,A,False,True,calculation_error,2.0,2.0,2.0,2.0,2.0,2.0,False,True,calculation_error,2.0,2.0,2.0,2.0,2.0,2.0,False,True,calculation_error,2.0,2.0,2.0,2.0,2.0,2.0,0,False,True,3,True,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,Basic Tool Use,True,False
T056-B,T056,B,False,True,calculation_error,2.0,3.0,3.0,3.0,2.0,2.6,False,True,calculation_error,2.0,3.0,3.0,3.0,2.0,2.6,False,True,factual_error,2.0,3.0,3.0,2.0,2.0,2.4,0,False,True,3,True,2.0,0.0,3.0,0.0,3.0,0.0,2.6666666666666665,0.5773502691896257,2.0,0.0,2.533333333333333,0.11547005383792526,Direct LLM,True,False
T056-C,T056,C,True,False,none,5.0,5.0,4.0,4.0,5.0,4.6,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,5.0,0.0,4.866666666666666,0.23094010767585052,Full Manager,True,True
T056-D,T056,D,True,False,none,4.0,5.0,4.0,4.0,4.0,4.2,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,4.666666666666667,0.5773502691896257,5.0,0.0,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,4.733333333333333,0.4618802153517005,Manager Without Recovery,True,True
T057-A,T057,A,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,4.0,5.0,5.0,4.8,True,False,none,5.0,5.0,4.0,5.0,5.0,4.8,3,True,True,0,False,5.0,0.0,5.0,0.0,4.333333333333333,0.5773502691896257,5.0,0.0,5.0,0.0,4.866666666666666,0.11547005383792526,Basic Tool Use,True,True
T057-B,T057,B,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Manager Without Recovery,True,True
T057-C,T057,C,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Full Manager,True,True
T057-D,T057,D,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Direct LLM,True,True
T058-A,T058,A,False,True,factual_error,1.0,1.0,2.0,1.0,1.0,1.2,False,True,factual_error,2.0,2.0,2.0,2.0,2.0,2.0,False,True,factual_error,2.0,2.0,2.0,2.0,2.0,2.0,0,False,True,3,True,1.6666666666666667,0.5773502691896257,1.6666666666666667,0.5773502691896257,2.0,0.0,1.6666666666666667,0.5773502691896257,1.6666666666666667,0.5773502691896257,1.7333333333333334,0.46188021535170065,Basic Tool Use,True,False
T058-B,T058,B,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,factual_error,2.0,2.0,2.0,2.0,2.0,2.0,0,False,True,3,True,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,Full Manager,True,False
T058-C,T058,C,False,True,factual_error,3.0,3.0,3.0,3.0,3.0,3.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,1,False,False,2,True,3.3333333333333335,1.5275252316519468,3.3333333333333335,1.5275252316519468,3.3333333333333335,1.5275252316519468,3.3333333333333335,1.5275252316519468,3.3333333333333335,1.5275252316519468,3.3333333333333335,1.5275252316519468,Manager Without Recovery,True,False
T058-D,T058,D,False,True,calculation_error,2.0,3.0,3.0,2.0,2.0,2.4,False,True,factual_error,2.0,2.0,3.0,2.0,2.0,2.2,False,False,none,3.0,3.0,3.0,3.0,3.0,3.0,0,False,True,2,True,2.3333333333333335,0.5773502691896257,2.6666666666666665,0.5773502691896257,3.0,0.0,2.3333333333333335,0.5773502691896257,2.3333333333333335,0.5773502691896257,2.533333333333333,0.4163331998932265,Direct LLM,True,False
T059-A,T059,A,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,4.0,5.0,5.0,4.8,3,True,True,0,False,5.0,0.0,5.0,0.0,4.666666666666667,0.5773502691896257,5.0,0.0,5.0,0.0,4.933333333333334,0.11547005383792526,Direct LLM,True,True
T059-B,T059,B,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,False,False,none,3.0,3.0,3.0,3.0,3.0,3.0,False,False,none,3.0,3.0,3.0,3.0,3.0,3.0,1,False,False,0,False,3.3333333333333335,0.5773502691896257,3.3333333333333335,0.5773502691896257,3.3333333333333335,0.5773502691896257,3.3333333333333335,0.5773502691896257,3.3333333333333335,0.5773502691896257,3.3333333333333335,0.5773502691896257,Basic Tool Use,True,False
T059-C,T059,C,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,incomplete_answer,3.0,3.0,3.0,3.0,3.0,3.0,0,False,True,3,True,2.3333333333333335,0.5773502691896257,2.3333333333333335,0.5773502691896257,2.3333333333333335,0.5773502691896257,2.3333333333333335,0.5773502691896257,2.3333333333333335,0.5773502691896257,2.3333333333333335,0.5773502691896257,Full Manager,True,False
T059-D,T059,D,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,non_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,0,False,True,3,True,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,Manager Without Recovery,True,False
T060-A,T060,A,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Full Manager,True,True
T060-B,T060,B,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Manager Without Recovery,True,True
T060-C,T060,C,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Basic Tool Use,True,True
T060-D,T060,D,False,True,calculation_error,2.0,3.0,3.0,3.0,2.0,2.6,False,True,factual_error,2.0,3.0,3.0,2.0,2.0,2.4,False,True,calculation_error,2.0,3.0,3.0,3.0,2.0,2.6,0,False,True,3,True,2.0,0.0,3.0,0.0,3.0,0.0,2.6666666666666665,0.5773502691896257,2.0,0.0,2.533333333333333,0.11547005383792526,Direct LLM,True,False
T061-A,T061,A,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Direct LLM,True,True
T061-B,T061,B,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,Full Manager,True,True
T061-C,T061,C,False,True,factual_error,1.0,2.0,2.0,2.0,1.0,1.6,False,True,calculation_error,2.0,2.0,2.0,2.0,2.0,2.0,False,True,calculation_error,2.0,2.0,2.0,2.0,2.0,2.0,0,False,True,3,True,1.6666666666666667,0.5773502691896257,2.0,0.0,2.0,0.0,2.0,0.0,1.6666666666666667,0.5773502691896257,1.8666666666666667,0.23094010767585024,Basic Tool Use,True,False
T061-D,T061,D,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,non_answer,1.0,1.0,1.0,1.0,1.0,1.0,False,True,incomplete_answer,1.0,1.0,1.0,1.0,1.0,1.0,0,False,True,3,True,1.3333333333333333,0.5773502691896257,1.3333333333333333,0.5773502691896257,1.3333333333333333,0.5773502691896257,1.3333333333333333,0.5773502691896257,1.3333333333333333,0.5773502691896257,1.3333333333333333,0.5773502691896257,Manager Without Recovery,True,False
T062-A,T062,A,False,True,non_answer,1.0,1.0,2.0,2.0,2.0,1.6,False,True,non_answer,1.0,1.0,1.0,1.0,1.0,1.0,False,True,non_answer,1.0,1.0,1.0,1.0,2.0,1.2,0,False,True,3,True,1.0,0.0,1.0,0.0,1.3333333333333333,0.5773502691896257,1.3333333333333333,0.5773502691896257,1.6666666666666667,0.5773502691896257,1.2666666666666666,0.3055050463303894,Manager Without Recovery,True,False
T062-B,T062,B,False,True,factual_error,2.0,2.0,2.0,2.0,2.0,2.0,False,True,factual_error,2.0,2.0,2.0,2.0,2.0,2.0,False,True,calculation_error,2.0,2.0,3.0,2.0,2.0,2.2,0,False,True,3,True,2.0,0.0,2.0,0.0,2.3333333333333335,0.5773502691896257,2.0,0.0,2.0,0.0,2.066666666666667,0.11547005383792526,Basic Tool Use,True,False
T062-C,T062,C,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Full Manager,True,True
T062-D,T062,D,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Direct LLM,True,True
T063-A,T063,A,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Direct LLM,True,True
T063-B,T063,B,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,4.0,5.0,4.0,4.0,4.0,4.2,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,3,True,True,0,False,4.333333333333333,0.5773502691896257,4.666666666666667,0.5773502691896257,4.333333333333333,0.5773502691896257,4.333333333333333,0.5773502691896257,4.333333333333333,0.5773502691896257,4.4,0.529150262212918,Basic Tool Use,True,True
T063-C,T063,C,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Full Manager,True,True
T063-D,T063,D,False,True,non_answer,1.0,1.0,1.0,1.0,1.0,1.0,False,True,non_answer,1.0,1.0,1.0,1.0,1.0,1.0,False,True,non_answer,1.0,1.0,1.0,1.0,1.0,1.0,0,False,True,3,True,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Manager Without Recovery,True,False
T064-A,T064,A,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Direct LLM,True,True
T064-B,T064,B,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,False,True,non_answer,2.0,2.0,3.0,2.0,2.0,2.2,2,True,False,1,True,3.6666666666666665,1.5275252316519468,3.6666666666666665,1.5275252316519468,4.0,1.0,3.6666666666666665,1.5275252316519468,3.6666666666666665,1.5275252316519468,3.7333333333333334,1.4189197769195174,Basic Tool Use,True,True
T064-C,T064,C,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,0,False,True,3,True,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,Manager Without Recovery,True,False
T064-D,T064,D,False,True,incomplete_answer,2.0,2.0,3.0,2.0,2.0,2.2,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,0,False,True,3,True,2.0,0.0,2.0,0.0,2.3333333333333335,0.5773502691896257,2.0,0.0,2.0,0.0,2.066666666666667,0.11547005383792526,Full Manager,True,False
T065-A,T065,A,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Basic Tool Use,True,True
T065-B,T065,B,True,False,none,4.0,4.0,4.0,4.0,4.0,4.0,False,False,none,3.0,3.0,3.0,3.0,3.0,3.0,False,False,none,3.0,3.0,3.0,3.0,3.0,3.0,1,False,False,0,False,3.3333333333333335,0.5773502691896257,3.3333333333333335,0.5773502691896257,3.3333333333333335,0.5773502691896257,3.3333333333333335,0.5773502691896257,3.3333333333333335,0.5773502691896257,3.3333333333333335,0.5773502691896257,Full Manager,True,False
T065-C,T065,C,False,False,incomplete_answer,4.0,4.0,3.0,3.0,4.0,3.6,True,False,none,5.0,4.0,4.0,4.0,5.0,4.4,False,False,incomplete_answer,4.0,4.0,3.0,4.0,4.0,3.8,1,False,False,0,False,4.333333333333333,0.5773502691896257,4.0,0.0,3.3333333333333335,0.5773502691896257,3.6666666666666665,0.5773502691896257,4.333333333333333,0.5773502691896257,3.9333333333333336,0.41633319989322676,Manager Without Recovery,True,False
T065-D,T065,D,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Direct LLM,True,True
T066-A,T066,A,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Full Manager,True,True
T066-B,T066,B,False,True,factual_error,2.0,2.0,3.0,2.0,2.0,2.2,False,True,factual_error,2.0,2.0,3.0,2.0,2.0,2.2,False,True,contradictory_answer,2.0,2.0,2.0,2.0,2.0,2.0,0,False,True,3,True,2.0,0.0,2.0,0.0,2.6666666666666665,0.5773502691896257,2.0,0.0,2.0,0.0,2.1333333333333333,0.11547005383792526,Basic Tool Use,True,False
T066-C,T066,C,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,4.0,4.0,5.0,4.6,False,False,none,4.0,4.0,3.0,4.0,4.0,3.8,2,True,False,0,False,4.666666666666667,0.5773502691896257,4.666666666666667,0.5773502691896257,4.0,1.0,4.333333333333333,0.5773502691896257,4.666666666666667,0.5773502691896257,4.466666666666667,0.6110100926607788,Manager Without Recovery,True,True
T066-D,T066,D,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Direct LLM,True,True
T067-A,T067,A,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Basic Tool Use,True,True
T067-B,T067,B,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Full Manager,True,True
T067-C,T067,C,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Direct LLM,True,True
T067-D,T067,D,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,non_answer,1.0,1.0,1.0,1.0,1.0,1.0,True,False,none,5.0,4.0,4.0,4.0,5.0,4.4,1,False,False,2,True,2.6666666666666665,2.0816659994661326,2.3333333333333335,1.5275252316519468,2.3333333333333335,1.5275252316519468,2.3333333333333335,1.5275252316519468,2.6666666666666665,2.0816659994661326,2.466666666666667,1.7473789896108212,Manager Without Recovery,True,False
T068-A,T068,A,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Direct LLM,True,True
T068-B,T068,B,True,False,none,5.0,5.0,4.0,4.0,5.0,4.6,True,False,none,5.0,5.0,4.0,4.0,5.0,4.6,False,True,contradictory_answer,2.0,2.0,2.0,2.0,2.0,2.0,2,True,False,1,True,4.0,1.7320508075688772,4.0,1.7320508075688772,3.3333333333333335,1.1547005383792515,3.3333333333333335,1.1547005383792515,4.0,1.7320508075688772,3.733333333333333,1.5011106998930268,Full Manager,True,True
T068-C,T068,C,False,False,incomplete_answer,4.0,3.0,2.0,2.0,4.0,3.0,False,False,incomplete_answer,4.0,4.0,3.0,3.0,4.0,3.6,False,True,non_answer,1.0,1.0,1.0,1.0,2.0,1.2,0,False,True,1,True,3.0,1.7320508075688772,2.6666666666666665,1.5275252316519468,2.0,1.0,2.0,1.0,3.3333333333333335,1.1547005383792515,2.6,1.2489995996796797,Manager Without Recovery,True,False
T068-D,T068,D,False,True,contradictory_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,contradictory_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,contradictory_answer,2.0,2.0,2.0,2.0,2.0,2.0,0,False,True,3,True,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,Basic Tool Use,True,False
T069-A,T069,A,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,True,False,none,5.0,5.0,5.0,5.0,5.0,5.0,3,True,True,0,False,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,Direct LLM,True,True
T069-B,T069,B,False,True,incomplete_answer,2.0,2.0,2.0,2.0,2.0,2.0,False,True,contradictory_answer,3.0,4.0,4.0,3.0,3.0,3.4,False,True,incomplete_answer,3.0,3.0,3.0,3.0,3.0,3.0,0,False,True,3,True,2.6666666666666665,0.5773502691896257,3.0,1.0,3.0,1.0,2.6666666666666665,0.5773502691896257,2.6666666666666665,0.5773502691896257,2.8,0.7211102550927978,Full Manager,True,False
T069-C,T069,C,False,False,none,3.0,2.0,2.0,2.0,3.0,2.4,False,False,none,4.0,4.0,3.0,3.0,4.0,3.6,True,False,none,5.0,5.0,3.0,4.0,5.0,4.4,1,False,False,0,False,4.0,1.0,3.6666666666666665,1.5275252316519468,2.6666666666666665,0.5773502691896257,3.0,1.0,4.0,1.0,3.466666666666667,1.0066445913694335,Manager Without Recovery,True,False
T069-D,T069,D,False,True,calculation_error,2.0,3.0,3.0,3.0,2.0,2.6,False,True,contradictory_answer,3.0,4.0,4.0,3.0,3.0,3.4,False,False,none,3.0,4.0,4.0,4.0,3.0,3.6,0,False,True,2,True,2.6666666666666665,0.5773502691896257,3.6666666666666665,0.5773502691896257,3.6666666666666665,0.5773502691896257,3.3333333333333335,0.5773502691896257,2.6666666666666665,0.5773502691896257,3.2,0.529150262212918,Basic Tool Use,True,False
T070-A,T070,A,False,True,factual_error,2.0,2.0,2.0,2.0,2.0,2.0,False,True,factual_error,2.0,2.0,3.0,2.0,2.0,2.2,False,True,contradictory_answer,2.0,2.0,2.0,2.0,2.0,2.0,0,False,True,3,True,2.0,0.0,2.0,0.0,2.3333333333333335,0.5773502691896257,2.0,0.0,2.0,0.0,2.066666666666667,0.11547005383792526,Basic Tool Use,True,False
